Timestamp,People_Crossing,People_In_Crosswalk_Now,Avg_People_Velocity_Crossing_pixels/sec,People_Waiting,People_In_Waiting_Now,Avg_People_Velocity_Waiting_pixels/sec,Vehicles,Avg_Vehicle_Velocity_pixels/sec,Queued_Vehicles,Label
34:51.1,5,5,10.41748773,5,5,10.41748773,8,93.99299163,1,red
34:51.4,5,5,11.29615469,5,5,11.29615469,9,64.54924417,0,red
34:51.6,5,5,27.20952704,5,5,27.20952704,8,41.28415916,1,red
34:51.8,5,5,22.12064179,5,5,22.12064179,8,45.9507984,0,red
34:52.0,5,5,19.74742631,5,5,19.74742631,8,71.70949473,1,red
34:52.3,5,5,17.10468361,5,5,17.10468361,9,74.84335671,0,red
34:52.6,5,5,33.13485828,5,5,33.13485828,9,67.79787246,0,red
34:52.8,4,4,29.59735702,4,4,29.59735702,9,67.320171,0,red
34:53.0,3,3,29.51119087,3,3,29.51119087,9,65.69248339,0,red
34:53.3,2,2,33.19766462,2,2,33.19766462,9,95.82658357,1,red
34:53.5,2,2,62.58125687,2,2,62.58125687,8,109.478265,0,red
34:53.8,2,2,35.77753536,2,2,35.77753536,7,130.9221392,0,red
34:54.0,2,2,38.56167276,2,2,38.56167276,6,103.5367202,0,red
34:54.2,2,2,45.02803111,2,2,45.02803111,6,58.72512419,0,red
34:54.4,2,2,50.81384875,2,2,50.81384875,5,91.45718794,0,red
34:54.7,2,2,74.38382405,2,2,74.38382405,6,82.67989157,0,red
34:54.9,2,2,34.05738922,2,2,34.05738922,6,87.03817126,0,red
34:55.1,2,2,28.9322815,2,2,28.9322815,6,108.3291512,0,red
34:55.3,2,2,10.19784834,2,2,10.19784834,5,80.40116532,0,red
34:55.5,2,2,34.37612991,2,2,34.37612991,4,112.6975388,0,red
34:55.8,3,3,24.42137966,3,3,24.42137966,5,103.7913913,0,red
34:56.0,3,3,40.23254276,3,3,40.23254276,4,126.9015577,0,red
34:56.2,4,4,39.86952911,4,4,39.86952911,4,147.3217293,0,red
34:56.4,4,4,26.00078615,4,4,26.00078615,4,135.4754322,0,red
34:56.6,4,4,43.83315808,4,4,43.83315808,4,147.8688166,0,red
34:56.9,5,5,25.9138167,5,5,25.9138167,4,168.561643,0,red
34:57.1,6,6,61.49426536,6,6,61.49426536,5,113.8381366,0,red
34:57.3,5,5,20.49994321,5,5,20.49994321,5,77.57054209,0,red
34:57.6,5,5,29.80804437,5,5,29.80804437,5,76.55210519,1,red
34:57.8,5,5,29.59324296,5,5,29.59324296,6,81.69395446,0,red
34:58.0,5,5,29.06806357,5,5,29.06806357,6,110.0189824,0,red
34:58.3,4,4,32.81539862,4,4,32.81539862,5,95.0874102,0,red
34:58.5,3,3,25.34755862,3,3,25.34755862,6,88.13032515,0,red
34:58.7,3,3,48.18775937,3,3,48.18775937,6,83.88902043,1,red
34:59.0,2,2,36.29370483,2,2,36.29370483,5,81.36254358,0,red
34:59.2,2,2,28.78370395,2,2,28.78370395,5,85.93376484,0,red
34:59.4,2,2,10.44360569,2,2,10.44360569,6,91.06817531,0,red
34:59.6,2,2,22.09343889,2,2,22.09343889,5,46.14233755,0,red
34:59.9,2,2,45.32123121,2,2,45.32123121,5,55.78862783,0,red
35:00.1,2,2,56.21242708,2,2,56.21242708,6,54.93186678,0,red
35:00.4,2,2,58.62487468,2,2,58.62487468,6,54.64709546,0,red
35:00.6,2,2,40.42209849,2,2,40.42209849,6,49.04774707,0,red
35:00.8,2,2,51.83097336,2,2,51.83097336,6,64.96833292,0,red
35:01.1,2,2,40.77952884,2,2,40.77952884,6,90.34033432,0,red
35:01.3,2,2,37.65889658,2,2,37.65889658,5,79.86638704,0,red
35:01.5,2,2,27.12800658,2,2,27.12800658,5,83.72531766,0,red
35:01.8,3,3,80.30323247,3,3,80.30323247,5,86.24577401,0,red
35:02.0,3,3,48.5771304,3,3,48.5771304,5,80.505229,0,red
35:02.2,4,4,36.78906847,4,4,36.78906847,5,95.47694269,0,red
35:02.4,5,5,31.70242356,5,5,31.70242356,5,79.62116306,0,red
35:02.6,5,5,19.8670927,5,5,19.8670927,5,95.60576674,0,red
35:02.9,5,5,29.87064719,5,5,29.87064719,5,83.72908816,0,red
35:03.1,6,6,16.24452123,6,6,16.24452123,5,74.3078817,2,red
35:03.4,6,6,42.35127206,6,6,42.35127206,3,117.5605482,0,red
35:03.6,6,6,54.94328295,6,6,54.94328295,5,91.61310037,0,red
35:03.8,6,6,41.27427821,6,6,41.27427821,7,166.9740767,0,red
35:04.1,5,5,43.01996894,5,5,43.01996894,6,45.06406834,0,red
35:04.3,5,5,42.33481683,5,5,42.33481683,7,48.4877986,0,red
35:04.5,4,4,53.33165398,4,4,53.33165398,8,55.2953869,0,red
35:04.8,4,4,19.11575682,4,4,19.11575682,9,130.0291651,0,red
35:05.0,2,2,15.26068857,2,2,15.26068857,10,93.69141797,0,red
35:05.2,4,4,47.56492267,4,4,47.56492267,10,85.25542562,0,red
35:05.5,5,5,52.3034548,5,5,52.3034548,9,108.3920122,0,red
35:05.7,5,5,56.98960909,5,5,56.98960909,8,81.86431377,0,red
35:06.0,3,3,43.21953512,3,3,43.21953512,11,84.34521941,0,red
35:06.2,2,2,74.19224112,2,2,74.19224112,11,82.70638676,0,red
35:06.5,1,1,13.16506556,1,1,13.16506556,10,86.69433484,0,red
35:06.7,2,2,11.06652997,2,2,11.06652997,9,67.99749132,1,red
35:06.9,2,2,11.61266316,2,2,11.61266316,9,93.58023883,0,red
35:07.2,5,5,42.68707177,5,5,42.68707177,8,74.10998906,0,red
35:07.4,5,5,27.22085833,5,5,27.22085833,8,74.48304116,0,red
35:07.7,4,4,20.35401787,4,4,20.35401787,9,85.27105218,0,red
35:07.9,4,4,51.20627531,4,4,51.20627531,9,82.39327347,0,red
35:08.2,3,3,28.84695335,3,3,28.84695335,9,97.05085825,0,red
35:08.5,4,4,20.86636298,4,4,20.86636298,9,94.72538478,1,red
35:08.7,4,4,16.07618566,4,4,16.07618566,9,111.0550419,0,red
35:09.0,4,4,20.77252646,4,4,20.77252646,9,104.4738172,0,red
35:09.2,3,3,16.10027479,3,3,16.10027479,9,96.22422031,0,red
35:09.4,3,3,13.6396853,3,3,13.6396853,8,111.5826736,0,red
35:09.7,3,3,11.62307713,3,3,11.62307713,6,126.0384597,0,red
35:09.9,3,3,12.16955156,3,3,12.16955156,6,80.67297621,0,red
35:10.1,3,3,12.71512699,3,3,12.71512699,6,88.01033463,1,red
35:10.4,3,3,8.324202242,3,3,8.324202242,7,60.41919809,0,red
35:10.6,4,4,20.80805453,4,4,20.80805453,9,61.00098937,0,red
35:10.9,4,4,25.27240338,4,4,25.27240338,9,58.81696049,0,red
35:11.1,4,4,28.77606736,4,4,28.77606736,9,60.85677685,1,red
35:11.4,6,6,41.48878128,6,6,41.48878128,9,63.91143886,0,red
35:11.6,6,6,40.64155753,6,6,40.64155753,9,81.27125677,0,red
35:11.9,6,6,39.73534107,6,6,39.73534107,8,85.59781888,0,red
35:12.1,6,6,27.1975103,6,6,27.1975103,7,104.9569427,0,red
35:12.4,7,7,37.56864571,7,7,37.56864571,9,34.53939049,0,red
35:12.6,7,7,30.98299688,7,7,30.98299688,10,47.56434992,0,red
35:12.9,7,7,23.73850675,7,7,23.73850675,10,49.37726956,1,red
35:13.1,7,7,22.38127381,7,7,22.38127381,10,48.98672916,0,red
35:13.3,7,7,23.14819706,7,7,23.14819706,10,56.97055577,0,red
35:13.6,7,7,28.9775075,7,7,28.9775075,8,36.6219675,0,red
35:13.8,7,7,31.24415955,7,7,31.24415955,8,37.83515112,0,red
35:14.1,7,7,30.96151624,7,7,30.96151624,7,54.44699679,0,red
35:14.3,7,7,24.99036072,7,7,24.99036072,7,44.51589972,0,red
35:14.5,7,7,52.19063365,7,7,52.19063365,7,48.79581531,0,red
35:14.8,8,8,34.44852235,8,8,34.44852235,7,61.6275767,0,red
35:15.0,8,8,41.35762135,8,8,41.35762135,7,86.87785147,0,red
35:15.3,8,8,25.43400091,8,8,25.43400091,7,26.00901061,0,red
35:15.5,7,7,20.61073945,7,7,20.61073945,9,17.92026476,1,red
35:15.8,7,7,23.04060831,7,7,23.04060831,9,29.28263326,1,red
35:16.0,6,6,40.11364204,6,6,40.11364204,10,30.23883662,0,red
35:16.3,6,6,24.48812373,6,6,24.48812373,10,32.97464821,1,red
35:16.5,6,6,17.50292908,6,6,17.50292908,9,20.84555807,0,red
35:16.8,6,6,17.12427084,6,6,17.12427084,10,31.23516261,0,red
35:17.0,6,6,15.38092201,6,6,15.38092201,8,42.48152356,1,red
35:17.3,6,6,25.38677602,6,6,25.38677602,9,25.62392903,1,red
35:17.5,6,6,18.35337683,6,6,18.35337683,9,27.5155465,1,red
35:17.7,6,6,13.00706695,6,6,13.00706695,9,38.61707415,0,red
35:18.0,6,6,19.34650278,6,6,19.34650278,9,27.71076936,0,red
35:18.2,6,6,12.62665078,6,6,12.62665078,8,32.92291009,2,red
35:18.4,6,6,10.51683417,6,6,10.51683417,8,29.26957868,0,red
35:18.7,6,6,16.17428314,6,6,16.17428314,7,33.73433151,0,red
35:18.9,7,7,15.29703052,7,7,15.29703052,9,22.817057,1,red
35:19.2,7,7,19.0490048,7,7,19.0490048,8,29.56526585,1,red
35:19.4,7,7,17.02150602,7,7,17.02150602,8,24.08499272,0,red
35:19.7,7,7,29.95825271,7,7,29.95825271,8,41.39820325,1,red
35:19.9,7,7,18.05851338,7,7,18.05851338,8,42.19074558,0,red
35:20.1,6,6,21.44543343,6,6,21.44543343,7,44.15177674,0,red
35:20.4,6,6,13.54278222,6,6,13.54278222,7,44.48500623,0,red
35:20.6,6,6,16.24239504,6,6,16.24239504,5,37.78140495,1,red
35:20.8,6,6,16.55911976,6,6,16.55911976,5,30.71085364,2,red
35:21.1,6,6,14.50096749,6,6,14.50096749,5,29.40208236,0,red
35:21.3,6,6,18.88094266,6,6,18.88094266,5,31.35490898,0,red
35:21.5,7,7,11.27544809,7,7,11.27544809,6,44.24340183,0,red
35:21.8,8,8,27.45207423,8,8,27.45207423,5,52.6093691,0,red
35:22.0,8,8,21.27874577,8,8,21.27874577,5,37.71702329,0,red
35:22.2,8,8,24.61634438,8,8,24.61634438,5,44.45378416,0,red
35:22.5,8,8,22.43654971,8,8,22.43654971,5,57.37444555,0,red
35:22.7,8,8,22.78053069,8,8,22.78053069,7,51.25748808,0,red
35:23.0,9,9,24.48357212,9,9,24.48357212,6,33.35047581,0,red
35:23.2,8,8,19.0382792,8,8,19.0382792,6,31.82214513,0,red
35:23.4,8,8,19.03980808,8,8,19.03980808,6,56.52841989,0,red
35:23.7,7,7,15.7654281,7,7,15.7654281,9,54.90634357,0,red
35:23.9,6,6,15.30278329,6,6,15.30278329,9,60.29373625,0,red
35:24.2,6,6,16.36897825,6,6,16.36897825,8,65.70172552,0,red
35:24.4,5,5,17.03341301,5,5,17.03341301,8,40.28609238,0,red
35:24.6,5,5,25.75280278,5,5,25.75280278,10,48.78895855,0,red
35:24.9,6,6,24.08967787,6,6,24.08967787,8,75.3561013,0,red
35:25.1,6,6,14.97667054,6,6,14.97667054,8,55.98307391,0,red
35:25.4,6,6,30.34169039,6,6,30.34169039,7,47.31239619,0,red
35:25.6,6,6,38.60802696,6,6,38.60802696,7,54.92686001,0,red
35:25.9,5,5,47.31137131,5,5,47.31137131,8,41.94592971,1,red
35:26.2,5,5,18.66735366,5,5,18.66735366,8,47.49631613,0,red
35:26.4,4,4,35.98361493,4,4,35.98361493,9,39.76559934,0,red
35:26.6,3,3,12.61514172,3,3,12.61514172,8,72.44431601,0,red
35:26.9,3,3,17.68373441,3,3,17.68373441,8,95.71446955,0,red
35:27.1,3,3,25.94925226,3,3,25.94925226,7,65.44877709,0,red
35:27.3,3,3,10.69416299,3,3,10.69416299,8,51.14818631,0,red
35:27.5,4,4,14.67526802,4,4,14.67526802,8,37.05492425,0,red
35:27.8,2,2,11.83796512,2,2,11.83796512,10,97.61428819,0,red
35:28.0,2,2,9.305269741,2,2,9.305269741,11,73.07547852,0,red
35:28.2,2,2,3.601022005,2,2,3.601022005,11,65.28658279,1,red
35:28.5,2,2,9.805506334,2,2,9.805506334,12,56.88423677,0,red
35:28.7,2,2,13.75036275,2,2,13.75036275,13,67.67194651,1,red
35:28.9,2,2,8.42352171,2,2,8.42352171,12,71.54825622,0,red
35:29.2,3,3,34.92850717,3,3,34.92850717,13,54.23446324,1,red
35:29.4,3,3,58.62243319,3,3,58.62243319,12,78.39842817,1,red
35:29.7,3,3,28.16015506,3,3,28.16015506,12,88.22899812,0,red
35:29.9,3,3,12.58352925,3,3,12.58352925,11,80.44511843,0,red
35:30.2,3,3,25.24684302,3,3,25.24684302,11,78.66519277,1,red
35:30.4,3,3,51.54948527,3,3,51.54948527,12,58.33089852,0,red
35:30.6,3,3,13.44553042,3,3,13.44553042,12,54.23003339,0,red
35:30.8,3,3,14.5876147,3,3,14.5876147,12,54.17428675,2,red
35:31.1,3,3,9.942927073,3,3,9.942927073,12,67.61450851,2,red
35:31.3,3,3,18.32751347,3,3,18.32751347,13,63.93152529,1,red
35:31.6,3,3,10.62787744,3,3,10.62787744,11,78.59918591,1,red
35:31.8,4,4,13.17828374,4,4,13.17828374,12,79.58466778,1,red
35:32.1,4,4,13.35472283,4,4,13.35472283,12,62.44937146,2,red
35:32.3,5,5,11.0704739,5,5,11.0704739,8,107.6410697,0,red
35:32.6,4,4,11.8845973,4,4,11.8845973,8,87.08083649,0,red
35:32.8,4,4,12.26732003,4,4,12.26732003,8,80.51853203,1,red
35:33.0,4,4,15.29559193,4,4,15.29559193,9,59.6689377,0,red
35:33.3,4,4,21.98645175,4,4,21.98645175,8,39.12878355,1,red
35:33.5,4,4,20.70763281,4,4,20.70763281,9,42.44728044,1,red
35:33.7,4,4,28.22199591,4,4,28.22199591,9,41.61812796,0,red
35:34.0,4,4,17.2464131,4,4,17.2464131,8,66.34130948,0,red
35:34.2,4,4,15.94190707,4,4,15.94190707,8,75.0363342,0,red
35:34.4,5,5,24.73748694,5,5,24.73748694,8,53.37432112,0,red
35:34.7,5,5,32.47226273,5,5,32.47226273,8,56.50903539,0,red
35:34.9,4,4,11.20640732,4,4,11.20640732,9,48.18457084,0,red
35:35.1,4,4,21.63722415,4,4,21.63722415,10,57.85802183,0,red
35:35.4,5,5,18.48338518,5,5,18.48338518,10,61.63411776,0,red
35:35.6,5,5,15.87590369,5,5,15.87590369,9,71.26770462,0,red
35:35.9,4,4,22.0342303,4,4,22.0342303,10,53.61027237,0,red
35:36.2,3,3,103.0124434,3,3,103.0124434,10,69.11406223,0,red
35:36.4,3,3,103.9405594,3,3,103.9405594,9,73.23154052,0,red
35:36.6,3,3,12.05395008,3,3,12.05395008,8,73.74641202,0,red
35:36.9,3,3,29.85166549,3,3,29.85166549,7,51.37814907,0,green
35:37.1,3,3,55.96359933,3,3,55.96359933,7,81.468804,1,green
35:37.3,3,3,58.98189219,3,3,58.98189219,8,46.6089328,0,green
35:37.6,3,3,55.69668528,3,3,55.69668528,8,57.1781491,0,green
35:37.8,3,3,58.48683859,3,3,58.48683859,7,64.14260293,0,green
35:38.0,3,3,37.21422408,3,3,37.21422408,8,68.307622,0,green
35:38.3,3,3,34.76631481,3,3,34.76631481,8,58.53449802,0,green
35:38.5,3,3,53.16124707,3,3,53.16124707,8,55.56808625,0,green
35:38.7,3,3,48.55666053,3,3,48.55666053,9,58.52994191,0,green
35:39.0,3,3,56.79782951,3,3,56.79782951,10,74.57113445,0,green
35:39.2,3,3,68.70050076,3,3,68.70050076,8,89.09060791,0,green
35:39.4,3,3,43.97943622,3,3,43.97943622,8,101.6695381,2,green
35:39.6,3,3,49.00982231,3,3,49.00982231,8,75.14105335,0,green
35:39.9,3,3,52.62547088,3,3,52.62547088,9,72.98938418,1,green
35:40.1,3,3,48.27532399,3,3,48.27532399,10,60.48529084,0,green
35:40.3,3,3,46.7729911,3,3,46.7729911,10,85.22254465,0,green
35:40.6,3,3,60.66040458,3,3,60.66040458,10,88.37817961,0,green
35:40.8,3,3,61.65548137,3,3,61.65548137,8,99.39824573,0,green
35:41.0,3,3,59.99953623,3,3,59.99953623,7,106.7472433,0,green
35:41.3,3,3,61.30459528,3,3,61.30459528,7,99.88721015,0,green
35:41.5,3,3,53.46541345,3,3,53.46541345,8,113.8873272,0,green
35:41.8,3,3,73.99812068,3,3,73.99812068,9,135.2335734,0,green
35:42.0,3,3,62.44451564,3,3,62.44451564,10,111.6017668,0,green
35:42.3,4,4,75.05963625,4,4,75.05963625,8,85.7209423,0,green
35:42.5,4,4,98.62675092,4,4,98.62675092,8,98.89758892,0,green
35:42.8,4,4,74.67017372,4,4,74.67017372,10,99.93974859,0,green
35:43.0,4,4,79.80641215,4,4,79.80641215,10,90.08056199,0,green
35:43.2,6,6,64.42365336,6,6,64.42365336,11,85.30717816,0,green
35:43.5,6,6,53.97530097,6,6,53.97530097,12,93.30761869,0,green
35:43.7,6,6,64.23168802,6,6,64.23168802,13,87.7549416,0,green
35:44.0,7,7,50.87270923,7,7,50.87270923,13,83.73869886,0,green
35:44.3,6,6,54.45623243,6,6,54.45623243,11,88.90398689,1,green
35:44.5,6,6,72.16175019,6,6,72.16175019,11,97.47746963,1,green
35:44.8,6,6,45.93621226,6,6,45.93621226,11,85.7899374,0,green
35:45.0,6,6,81.90380288,6,6,81.90380288,12,100.8392137,0,green
35:45.3,8,8,113.270868,8,8,113.270868,12,107.8939424,0,green
35:45.5,8,8,71.45391696,8,8,71.45391696,12,127.1570249,1,green
35:45.8,9,9,85.10136501,9,9,85.10136501,12,139.2456868,0,green
35:46.0,9,9,83.71983041,9,9,83.71983041,11,164.9915889,1,green
35:46.3,9,9,86.22835204,9,9,86.22835204,9,178.4276672,0,green
35:46.6,8,8,141.0075647,8,8,141.0075647,9,149.1603791,0,green
35:46.8,8,8,112.4782098,8,8,112.4782098,8,208.5308887,0,green
35:47.1,7,7,142.7735183,7,7,142.7735183,9,170.111559,1,green
35:47.3,6,6,143.2778599,6,6,143.2778599,10,139.6705702,0,green
35:47.6,6,6,99.29678278,6,6,99.29678278,9,142.7662539,0,green
35:47.8,6,6,75.49250327,6,6,75.49250327,9,135.6861026,1,green
35:48.1,5,5,41.02659993,5,5,41.02659993,8,107.0591301,0,green
35:48.3,5,5,49.92609753,5,5,49.92609753,7,82.01252867,0,green
35:48.6,5,5,37.11369149,5,5,37.11369149,7,74.81089973,0,green
35:48.8,4,4,14.38230872,4,4,14.38230872,8,77.94150079,0,green
35:49.0,5,5,13.60239364,5,5,13.60239364,6,79.37140301,1,green
35:49.3,4,4,9.155522846,4,4,9.155522846,6,96.67735745,0,green
35:49.5,4,4,8.659015933,4,4,8.659015933,8,81.20689609,0,green
35:49.7,4,4,8.605560725,4,4,8.605560725,9,75.63601275,0,green
35:50.0,5,5,9.174484211,5,5,9.174484211,10,87.50487699,1,green
35:50.2,6,6,80.72285163,6,6,80.72285163,9,92.3279206,1,green
35:50.5,5,5,63.57618541,5,5,63.57618541,10,89.94421241,1,green
35:50.7,6,6,102.3862161,6,6,102.3862161,10,100.8704417,0,green
35:51.0,5,5,94.27076378,5,5,94.27076378,9,88.49511598,1,green
35:51.2,5,5,86.93351737,5,5,86.93351737,10,104.8477788,0,green
35:51.5,5,5,81.06566198,5,5,81.06566198,9,93.91863924,0,green
35:51.7,6,6,71.48098865,6,6,71.48098865,7,100.3269357,1,green
35:52.0,6,6,72.12040412,6,6,72.12040412,8,101.9423125,0,green
35:52.2,6,6,80.89716438,6,6,80.89716438,8,101.2972832,0,green
35:52.5,6,6,109.7109771,6,6,109.7109771,7,103.0231002,0,green
35:52.7,6,6,107.1005436,6,6,107.1005436,6,118.6066447,0,green
35:53.0,6,6,101.4986084,6,6,101.4986084,7,109.7708458,0,green
35:53.2,7,7,131.0030533,7,7,131.0030533,6,147.6939546,0,green
35:53.5,6,6,183.8857239,6,6,183.8857239,6,155.1125858,0,green
35:53.7,5,5,152.848913,5,5,152.848913,5,128.758954,0,green
35:54.0,5,5,137.339964,5,5,137.339964,6,94.35284607,0,green
35:54.2,6,6,99.82412232,6,6,99.82412232,6,113.6001424,0,green
35:54.5,6,6,25.13866263,6,6,25.13866263,5,131.8587251,0,green
35:54.7,7,7,22.27416335,7,7,22.27416335,4,40.88856664,0,green
35:55.0,8,8,20.77018541,8,8,20.77018541,4,47.16016802,0,green
35:55.2,8,8,20.54100738,8,8,20.54100738,4,50.98453295,0,green
35:55.5,8,8,15.21441473,8,8,15.21441473,6,63.17810211,0,green
35:55.7,8,8,30.04896675,8,8,30.04896675,7,68.4529308,0,green
35:55.9,8,8,10.43155527,8,8,10.43155527,8,66.91220735,0,green
35:56.2,8,8,21.18087224,8,8,21.18087224,6,44.06847977,0,green
35:56.4,8,8,28.13723195,8,8,28.13723195,7,49.65889753,0,green
35:56.7,8,8,28.85368527,8,8,28.85368527,8,48.98792422,1,green
35:56.9,8,8,34.086106,8,8,34.086106,7,67.47374505,0,green
35:57.2,6,6,34.88227428,6,6,34.88227428,8,55.70159501,0,green
35:57.4,5,5,34.90182361,5,5,34.90182361,8,70.5334726,0,green
35:57.7,5,5,23.07956415,5,5,23.07956415,6,54.18077183,1,green
35:57.9,5,5,38.15897767,5,5,38.15897767,6,59.85690699,1,green
35:58.1,4,4,29.31942982,4,4,29.31942982,6,58.925708,0,green
35:58.3,4,4,40.57581179,4,4,40.57581179,8,70.50637958,0,green
35:58.6,3,3,22.09070584,3,3,22.09070584,8,57.78616229,0,green
35:58.8,3,3,11.31627318,3,3,11.31627318,11,68.47195803,1,green
35:59.0,3,3,15.42065374,3,3,15.42065374,11,102.2126534,1,green
35:59.3,3,3,14.40685005,3,3,14.40685005,10,86.45444156,0,green
35:59.5,3,3,12.38744298,3,3,12.38744298,11,72.53940918,0,green
35:59.7,3,3,16.82163103,3,3,16.82163103,10,60.67570552,1,green
36:00.0,3,3,14.03003752,3,3,14.03003752,10,71.69018082,2,green
36:00.2,3,3,21.65026232,3,3,21.65026232,9,89.04480389,0,green
36:00.4,3,3,4.7511553,3,3,4.7511553,9,79.89078671,1,green
36:00.7,3,3,23.98422265,3,3,23.98422265,8,72.35677094,1,green
36:00.9,3,3,123.2052387,3,3,123.2052387,8,71.96089045,0,green
36:01.1,3,3,52.52887768,3,3,52.52887768,8,57.11197401,0,green
36:01.4,3,3,43.79788764,3,3,43.79788764,8,62.36795508,0,green
36:01.6,3,3,8.144136723,3,3,8.144136723,8,50.20615091,0,green
36:01.8,2,2,3.445377083,2,2,3.445377083,8,55.81783516,0,green
36:02.1,2,2,5.374415484,2,2,5.374415484,6,61.02487191,0,green
36:02.3,2,2,2.618030135,2,2,2.618030135,6,72.54193786,0,green
36:02.5,2,2,4.422049124,2,2,4.422049124,6,63.15803767,0,green
36:02.7,2,2,7.708925824,2,2,7.708925824,6,83.80558418,0,green
36:03.0,2,2,3.949885721,2,2,3.949885721,6,117.9103883,0,green
36:03.2,2,2,7.032166949,2,2,7.032166949,8,56.64637347,0,green
36:03.4,2,2,3.070964802,2,2,3.070964802,7,65.3357237,0,green
36:03.7,2,2,3.321815312,2,2,3.321815312,7,74.79791212,0,green
36:03.9,2,2,5.907798247,2,2,5.907798247,7,61.5044481,0,green
36:04.1,2,2,5.157530281,2,2,5.157530281,6,87.43824758,0,green
36:04.4,3,3,3.765832326,3,3,3.765832326,6,85.15118174,0,green
36:04.6,4,4,3.525675279,4,4,3.525675279,7,88.62570909,0,green
36:04.9,4,4,16.68479869,4,4,16.68479869,6,51.66314465,0,green
36:05.1,4,4,8.898853194,4,4,8.898853194,6,58.86857461,0,green
36:05.3,4,4,11.32979255,4,4,11.32979255,6,61.26368626,0,green
36:05.6,4,4,19.3593335,4,4,19.3593335,7,50.40504945,0,green
36:05.8,5,5,13.00601488,5,5,13.00601488,7,48.27031412,0,green
36:06.1,5,5,13.15134998,5,5,13.15134998,7,74.41862347,0,green
36:06.3,5,5,9.866592692,5,5,9.866592692,7,41.97034451,0,green
36:06.5,5,5,13.99664981,5,5,13.99664981,7,63.05405443,0,green
36:06.8,5,5,18.52439689,5,5,18.52439689,7,80.50819445,0,green
36:07.0,5,5,30.44065898,5,5,30.44065898,8,61.72368408,0,green
36:07.3,4,4,9.434059504,4,4,9.434059504,6,86.8076819,1,green
36:07.5,3,3,8.443388534,3,3,8.443388534,7,88.26904384,0,green
36:07.8,3,3,7.984850655,3,3,7.984850655,7,95.32671655,0,green
36:08.0,3,3,9.865940176,3,3,9.865940176,7,58.51683392,1,green
36:08.2,3,3,5.120733862,3,3,5.120733862,7,35.86751363,0,green
36:08.5,3,3,7.347376628,3,3,7.347376628,7,42.82471004,0,green
36:08.7,3,3,11.252487,3,3,11.252487,7,41.15374534,0,green
36:08.9,3,3,9.933325967,3,3,9.933325967,9,39.02377828,0,green
36:09.2,3,3,5.673179231,3,3,5.673179231,8,48.51123327,0,green
36:09.4,3,3,8.410617313,3,3,8.410617313,7,57.40144384,0,green
36:09.6,3,3,10.28696236,3,3,10.28696236,7,55.25775044,0,green
36:09.8,3,3,5.361321034,3,3,5.361321034,8,59.75201482,0,green
36:10.1,3,3,4.388853135,3,3,4.388853135,7,58.71338439,0,green
36:10.3,3,3,6.998264502,3,3,6.998264502,6,49.40950715,0,green
36:10.5,3,3,4.207992141,3,3,4.207992141,7,73.46593156,0,green
36:10.8,3,3,9.718548979,3,3,9.718548979,8,77.76154294,0,green
36:11.1,3,3,5.109976515,3,3,5.109976515,8,68.70536849,0,green
36:11.3,3,3,6.700326455,3,3,6.700326455,9,46.32793383,0,green
36:11.6,3,3,15.97031735,3,3,15.97031735,9,50.74810117,0,green
36:11.8,3,3,9.287025869,3,3,9.287025869,11,31.29984597,0,green
36:12.0,3,3,4.098489838,3,3,4.098489838,9,64.70653721,0,green
36:12.3,3,3,5.068260792,3,3,5.068260792,9,54.50877081,0,green
36:12.5,3,3,4.602165177,3,3,4.602165177,8,57.28566086,0,green
36:12.7,3,3,20.01014767,3,3,20.01014767,7,56.11124541,0,green
36:13.0,3,3,12.9191857,3,3,12.9191857,7,50.73964872,0,green
36:13.2,3,3,8.323236777,3,3,8.323236777,8,74.08851656,0,green
36:13.4,4,4,5.619524025,4,4,5.619524025,9,69.43457358,0,green
36:13.7,4,4,13.08160855,4,4,13.08160855,8,100.2099297,0,green
36:13.9,3,3,20.8884355,3,3,20.8884355,8,53.54929838,0,green
36:14.1,3,3,17.21658181,3,3,17.21658181,8,48.83150573,0,green
36:14.4,3,3,21.48268818,3,3,21.48268818,6,21.46880533,0,green
36:14.6,3,3,6.504471944,3,3,6.504471944,6,24.3647201,0,green
36:14.8,4,4,8.028129049,4,4,8.028129049,6,23.62194884,0,green
36:15.1,4,4,17.55628013,4,4,17.55628013,7,35.36438158,0,green
36:15.3,5,5,8.673067836,5,5,8.673067836,6,37.12440014,0,green
36:15.5,4,4,20.26226588,4,4,20.26226588,9,27.40877603,0,green
36:15.7,4,4,6.590281287,4,4,6.590281287,9,53.65750522,0,green
36:16.0,3,3,18.24951067,3,3,18.24951067,9,31.44280123,1,green
36:16.2,3,3,30.9281189,3,3,30.9281189,9,54.44060745,0,green
36:16.4,3,3,12.52655621,3,3,12.52655621,9,32.60691909,1,green
